unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
197558793,finalized,3,9/8/2012 6:57,"Donations of money, goods or services",1,  Help the C's support the Mass. Tornado Relief efforts! Text CELTICS to  to donate just $. The BCSF will match donatio ...
197558794,finalized,4,9/8/2012 7:18,"Donations of money, goods or services",1,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
197558795,finalized,3,9/8/2012 22:11,"Donations of money, goods or services",0.6436,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
197558796,finalized,3,9/8/2012 18:28,"Donations of money, goods or services",1,   Seven Ways To Help Tornado Victims    Can you Retweet?
197558797,finalized,3,9/8/2012 7:19,"Donations of money, goods or services",1,"  Home Depot workers honored for saving lives: As a deadly tornado bore down on Joplin, Mo., last month, Joe and... h ..."
197558798,finalized,3,9/8/2012 7:34,"Donations of money, goods or services",1,"      As shelters are opened, locations can be found here.  #Joplin #to ..."
197558799,finalized,3,9/8/2012 7:03,"Donations of money, goods or services",1,"  Nixon to set aside $M for #Joplin tornado, will speak with Obama at memorial:  #MO"
197558800,finalized,3,9/8/2012 7:18,"Donations of money, goods or services",1,"  BREAKING NEWS: #ASPCA Awards $, Grant to #Joplin Humane Society. "
197558801,finalized,3,9/8/2012 7:54,"Donations of money, goods or services",0.6748,"  Friday tornado resource roundup: Book, food distributions on tap this afternoon and evening antique watches"
197558802,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",1,"At memorial for tornado victims, Joplin vows to heal, rebuild: Those who have survived a devastating tornado in ... "
197558803,finalized,3,9/8/2012 6:42,"Donations of money, goods or services",0.6748,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
197558804,finalized,3,9/8/2012 7:07,"Donations of money, goods or services",1,  Get pizza and support the #joplintornado victims today.    
197558805,finalized,3,9/8/2012 21:38,"Donations of money, goods or services",1,"  May : If you want to donate to #Joplin survivors, giving cash is the preferred way. Trusted org's in #MO: "
197558806,finalized,3,9/8/2012 7:51,"Donations of money, goods or services",1,AP Enterprise: Tornado victims often uninsured 
197558807,golden,16,9/8/2012 22:17,"Donations of money, goods or services",0.3869,"   people in Springfield, Mass stayed in #redcross shelters last night. Help us help tornado victims by donating at ww ..."
197558808,finalized,3,9/8/2012 5:58,"Donations of money, goods or services",0.6673,"  Sprint to Waive Late Fees, Overage Charges and Roaming Fees for Joplin, Mo. Residents Affected by Recent Tornado   h ..."
197558809,finalized,3,9/8/2012 7:19,"Donations of money, goods or services",1,"Preschool Enrollment, PTO Meeting Rescheduled and More Ways to Help With Tornado Relief: -jcyv #Tolland"
197558810,finalized,3,9/8/2012 7:40,"Donations of money, goods or services",1,"  Next week,  is heading up a free Nashville concert to benefit tornado victims. Details: "
197558811,finalized,3,9/8/2012 21:24,"Donations of money, goods or services",0.6792,  Volunteers w laptops r needed at Missouri Southern Shelter  data entry into Red Cross system of survivors names. #JoplinTorn ...
197558812,finalized,3,9/8/2012 6:21,"Donations of money, goods or services",1,"SoBradPitt.com Brad Pitt and Angelina Jolie donate $, to tornado relief: Brad Pitt and Angelina ...  #bradpitt"
197558813,finalized,3,9/8/2012 6:42,"Donations of money, goods or services",1,"  Water and MRE heater meals already on their way to #Joplin, MO. Thank you for your help mobilizing the message."
197558814,finalized,3,9/8/2012 6:42,"Donations of money, goods or services",1,"  More than $, Raised in Just over Four Days for #Tornado Relief in North #Minneapolis at GiveMN.org "
197558815,finalized,3,9/8/2012 6:51,"Donations of money, goods or services",1,#BarackObama on his way out of #Joplin #thankyou  #ShowMe /
197558816,finalized,3,9/8/2012 7:23,"Donations of money, goods or services",1,Now in News on The Runner's Vibe: Columbia Sportswear Donates to Tornado Victims -  via 
197558817,finalized,3,9/8/2012 7:13,"Donations of money, goods or services",0.666,"Milwaukee-area churches, companies organizing relief assistance: Joplin Tornado "
197558818,finalized,3,9/8/2012 22:19,"Donations of money, goods or services",1,    Folks can help expedite relief for Joplin residents by donating to the   ...
197558819,finalized,3,9/8/2012 7:34,"Donations of money, goods or services",0.669,Trace Adkins Asks Fans to Help Tornado Victims Instead of His Family After Fire  
197558820,finalized,3,9/8/2012 6:21,"Donations of money, goods or services",0.649,"You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online:... "
197558821,finalized,3,9/8/2012 6:57,"Donations of money, goods or services",0.6752,"FaceBook, Twiiter step in to help Joplin tornado victims - International Business Times "
197558822,finalized,4,9/8/2012 8:02,"Donations of money, goods or services",0.5147, heads to Joplin to help -You can donate right now  #Joplin #tornado #relief
197558823,finalized,3,9/8/2012 5:58,"Donations of money, goods or services",1,How do we help? Especially so yr old can stay college? After Storms What Happens Tornadoes' Orphans?  
197558824,finalized,3,9/8/2012 7:09,"Donations of money, goods or services",1,"  Check out  donate *anything*, get free album, help #joplin tornado victims."
197558825,finalized,3,9/8/2012 6:32,"Donations of money, goods or services",0.641,"  This holiday weekend,   shipments arrived in #Joplin - part of $. million in aid to help US #tornado survi ..."
197558826,finalized,3,9/8/2012 19:09,"Donations of money, goods or services",1,  Ways to help the #tornado victims  via 
197558827,finalized,3,9/8/2012 21:38,"Donations of money, goods or services",1,"Sedalia Tornado: Twitter, the Internet Responds: Perhaps if federal relief could react as quickly as the Twitter... "
197558828,finalized,3,9/8/2012 7:40,"Donations of money, goods or services",1,"May : If you want to donate to #Joplin survivors, giving cash is the preferred way. Trusted org's in #MO: "
197558829,finalized,3,9/8/2012 18:45,"Donations of money, goods or services",0.6791,  Five-year-old Jed is raising money for #Joplin by auctioning off his paintings. 
197558830,finalized,3,9/8/2012 7:03,"Donations of money, goods or services",1,  Needs at the MSSU Shelter R very specific at this time. Please hold off on taking clothing/other items until needs R ...
197558831,finalized,3,9/8/2012 7:30,"Donations of money, goods or services",0.641,Here's hoping the Obama's bring tornado victims in Joplin & Oklahoma City big boxes of Quality Street toffees.
197558832,finalized,3,9/8/2012 22:11,"Donations of money, goods or services",1,  Downtown Weekend Update / - /: Special ways to help with the #Joplin relief efforts. 
197558833,finalized,3,9/8/2012 7:23,"Donations of money, goods or services",0.669,Royals lay out plans for tornado relief: Royals lay out plans for tornado relief 
192302699,finalized,4,9/2/2012 17:02,Information source,0.5074, re: tornado. I live in Vancouver. That must be why I heard thunder  around that time this afternoon.
192302700,finalized,3,9/2/2012 16:21,Information source,1,Incredible video: #Tornado tears through Oklahoma: 
192302701,finalized,4,9/2/2012 19:35,Information source,0.4883,"Obama visits tornado-ravaged Joplin; renamed hospital reopens: President Barack Obama visited tattered Joplin, M... "
192302702,finalized,4,9/2/2012 19:35,Information source,1,  Hi everyone! Want to share   tumbler on using twitter to cover #Joplin and lesson ...
192302703,golden,26,9/2/2012 19:16,Information source,0.8052,  Heading south on the DNT at Eldorado. Going to have to core the huge hail core. LIVE VIDEO -  ...
192302704,golden,9,9/2/2012 17:39,Information source,0.3485,  This footage of the Mass. tornado sucking up water from the Connecticut River is ridiculously terrifying:  ...
192302705,golden,8,9/2/2012 17:32,Information source,0.857,"My cop friend volunteered in #Joplin last wknd; she said people are driving there from Ark., Ill. & Cal. to loot! #despicable"
192302706,finalized,4,9/2/2012 19:35,Information source,0.7452,"  This dog was sucked up by a tornado, but crawled home on two broken legs |  (via "
192302707,golden,6,9/2/2012 16:53,Information source,0.8578,Back at my desk after the tornado warning. That was fun. #sarcasm #thingsyoudontsayinNYC
192302708,golden,24,9/2/2012 19:22,Information source,0.7544,"I just uploaded ""VIOLENT Dibble/Washington/Goldsby Tornado! May , "" on Vimeo: "
192302709,finalized,3,9/2/2012 16:36,Information source,1,"    If you are working in the city of #joplin and need a hot meal, the Humphrey's family at  N Wall ha ..."
192302710,finalized,4,9/2/2012 16:55,Information source,1,Watching NBC News coverage from #Joplin. Sad to see the lives torn apart by this disaster. Thoughts continue to be with you. #MIZforJOPLIN
192302711,golden,8,9/2/2012 16:49,Information source,0.8961,  Before and after photos of #joplin ... WOW 
192302712,golden,22,9/2/2012 19:27,Information source,0.859,Dayton requests disaster declaration after tornado 
192302713,golden,12,9/2/2012 19:35,Information source,1,had to stay in school for an extra hour because of a tornado warning and that was fun
192302714,golden,21,9/2/2012 17:26,Information source,0.6316,Back by the #Joplin hospital now. Even more eerie-looking at night. /
192302715,finalized,3,9/2/2012 17:02,Information source,0.7177,  the tornado  
192302716,golden,14,9/2/2012 16:43,Information source,0.8717,DivaDOD: My cousin ran outside his tornado shelter in Oklahoma City to take this picture.:    submitted by  Neug... 
192302717,golden,5,9/2/2012 17:00,Information source,1, Is it just me or does it appear that there are multiple vortexes in that new Ringgold tornado footage?
192302718,finalized,3,9/2/2012 19:27,Information source,1,Massachusetts tornado: What are deadly tornadoes doing way up in ...: At least two tornadoes tore through commun... 
192302719,golden,6,9/2/2012 16:52,Information source,0.8387,"  Wow! Crazy pic from Joplin, MO. ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œ Google Street View before and after shows tornado's true destruction http ..."
192302720,finalized,3,9/2/2012 17:10,Information source,0.6785,#Joplin 
192302721,finalized,3,9/2/2012 16:48,Information source,1,Tornado sucks up a river.  
192302722,golden,5,9/2/2012 16:56,Information source,0.8076,"  See an update of how LifeChurch.tv is partnering with Tornado Relief in Joplin, Oklahoma City and Birmingham.  ..."
192302723,finalized,3,9/2/2012 17:04,Information source,1,Joliet councilman organizes tornado relief collection - Herald News  via 
192302724,golden,7,9/2/2012 16:43,Information source,0.7339,VIDEO: True Faith Shown During Joplin Tornado  #charismamagazine #charisma_magazine
192302725,finalized,3,9/2/2012 16:53,Information source,0.6603,Whoa!    This is what happens when a tornado crosses a river. Holy shit.  - via 
192302726,finalized,4,9/2/2012 16:53,Information source,0.7865,"Experience a  degree view of a mph tornado in Nature Unleashed: Inside Natural Disasters, opening /. www.CTScienceCenter.org/nature"
192302727,finalized,3,9/2/2012 16:57,Information source,0.6785, Massachusetts had a big tornado
192302728,finalized,3,9/2/2012 17:23,Information source,0.7218,  MO Gov. Jay Nixon on stage at #Joplin community memorial 
192302729,finalized,3,9/2/2012 19:27,Information source,1,Missouri Facebook Safety bill awaiting signature would have thwarted #Joplin teachers helping children after #tornado 
192302730,finalized,3,9/2/2012 17:08,Information source,0.6476,  Documenting the devastation: photos of #Joplin from   &  
192302731,finalized,3,9/2/2012 16:56,Information source,1,  Tornado approaching Arlington Stadium.  They are RUSHING fans into the dugout walkway / ...
192302732,finalized,3,9/2/2012 17:00,Information source,1,  This video  is the most chilling thing I've ever seen. Made me tear up. #joplin #tornad ...
192302733,finalized,3,9/2/2012 17:00,Information source,0.7354,Incredible Images Of Massachusetts Tornado From Space! 
192302734,finalized,3,9/2/2012 15:57,Information source,0.687,Video of tornado crossing over I- in Springfield  
192302735,finalized,3,9/2/2012 17:04,Information source,1,  I've just been told by a fellow tweeter that all should watch weather channel. Massive tornado outbreak!
192302736,finalized,3,9/2/2012 16:36,Information source,1,    Video: El mini-tornado en Villarica:  / Heavy!
192302737,finalized,3,9/2/2012 17:09,Information source,1,Inside the Missouri tornado [video]  
192302738,finalized,3,9/2/2012 16:55,Information source,1, see active TWEAK the TWEET .xls   and the GEO TAG MAP map  #joplin #relief #MONeeds
192302739,finalized,3,9/2/2012 16:58,Information source,1,Obama vows national response to Missouri tornado  
192302740,finalized,3,9/2/2012 17:39,Information source,0.3621,BREAKING NEWS: We are streaming KTVI Fox  coverage of St. Louis tornado LIVE on our weather blog.  -ES
192302741,finalized,3,9/2/2012 15:36,Information source,0.6906,"I posted  photos on Facebook in the album ""Joplin Tornado Relief FP Volunteers "" "
192302742,finalized,3,9/2/2012 17:10,Information source,0.6221,  MT  Cantor denies help  tornado victims until budget cut  but of course not oil subsidies http ...
192302743,finalized,3,9/2/2012 17:21,Information source,0.6476,  Dramatic water tornado appears off Australia coast: Waterspout creates fountain of .  #Telegraph #UK
192302744,finalized,3,9/2/2012 17:06,Information source,1,Tornado in near Guyer HS in Denton: 
192302745,finalized,3,9/2/2012 17:10,Information source,0.6596,April's tornado outbreak animation 
192302746,finalized,3,9/2/2012 17:16,Information source,1,Check this video out -- Water tornado blasts Australia coast  via 
192302747,finalized,3,9/2/2012 18:36,Information source,1,  Use code storm if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: h ...
192302748,finalized,4,9/2/2012 17:04,Information source,1,  Former Vol charged with stealing a refrigerator from a tornado-damaged home.  #cha
192302749,finalized,3,9/2/2012 17:01,Information source,0.6865,"Dog with Two Broken Legs Survives Tornado, Crawls Home to Find Family  via "
192302750,finalized,3,9/2/2012 16:52,Information source,0.7354,ÃƒÂ£Ã¢â€šÂ¬Ã‚ÂdisasterÃƒÂ£Ã¢â€šÂ¬Ã¢â‚¬ËœÃƒÂ§Ã‚ÂÃ‚Â½ÃƒÂ¥Ã‚Â®Ã‚Â³ÃƒÂ£Ã¢â€šÂ¬Ã‚ÂÃƒÂ§Ã‚ÂÃ‚Â½ÃƒÂ©Ã¢â‚¬ÂºÃ‚Â£A tornado is one type of natural disaster. [PC]¯Ã‚Â¼Ã‚Â»MBÃƒÂ¯Ã‚Â¼Ã‚Â½ #toeic
192302751,finalized,3,9/2/2012 17:10,Information source,0.681,"  New  High Resolution Imagery Released of Joplin High School  Joplin, Missouri "
192302752,finalized,3,9/2/2012 16:30,Information source,0.6723,On the Business Side: This may be the costliest ##tornado & storm season 
192302753,finalized,3,9/2/2012 16:56,Information source,0.6949,  TORNADO NEAR KC: LIVE BLOG AND VIDEO: 
192302754,finalized,3,9/2/2012 17:13,Information source,0.6949,  NY Times looks at how reconstruction work in tornado- and flood-devastated areas will temporarily boost construction...http: ...
192302755,finalized,3,9/2/2012 16:57,Information source,1,"Update: Local doctors, deputies respond to tornado-torn Joplin - Houston Herald "
192302756,finalized,3,9/2/2012 17:14,Information source,0.3493,"  Sunrise  view #Joplin. a play set still stands, but homes are in piles   ..."
192302757,finalized,4,9/2/2012 17:07,Information source,1,"    Surveillance video released from a home of Joplin, MO tornado "
192302758,finalized,3,9/2/2012 17:01,Information source,1,Tornado MA Springfield  Tornado June   
192302759,finalized,3,9/2/2012 19:35,Information source,0.3625,"TUCSON BBB: How to Tornado-Proof Your Home[Sun,  Ap] "
192302760,finalized,3,9/2/2012 17:18,Information source,1,Close-up video of a tornado cutting across the Connecticut River 
192302761,finalized,3,9/2/2012 17:04,Information source,1,  How you can help people of #Joplin: 
192302762,finalized,3,9/2/2012 17:04,Information source,0.6639,  Horrific new footage of the tornado that hit Joplin from a storm chaser.  Natu ...
192302763,finalized,4,9/2/2012 17:44,Information source,0.7617,  See amazing pictures of a water tornado blasting across the ocean off the east coast of Australia... 
192302764,finalized,3,9/2/2012 15:54,Information source,0.3715,"Earthquakes, Floods, Tornado, HurricanesVolcano and Tsunami. Last Solar Wave form the sun to knock out the Power in the whole world in "
192302765,finalized,3,9/2/2012 18:35,Information source,0.635,  Sen. Claire McCaskill speaks to her Senate colleagues about the effects of the Joplin Tornado 
192302766,finalized,3,9/2/2012 16:31,Information source,0.6259,Thoughts and prayers with those in #Joplin.  Here's lots of info on how to help or locate victims in #Joplin   
192302767,finalized,4,9/2/2012 16:35,Information source,1,  PETRIFYING video reportedly captures screams & prayers of pple riding out #Joplin #tornado in #fast...  
192302768,finalized,4,9/2/2012 17:17,Information source,0.5249,"We're on Severe Weather Watch @ #WGN!  at p with the latest on Tornado Watch, thunderstorms..."
192302769,finalized,3,9/2/2012 18:15,Information source,0.6949,  The #Joplin #tornado is now among the top  deadliest tornadoes in U.S. history.  Updated perspective:   ...
192302770,finalized,3,9/2/2012 16:34,Information source,0.6723,  Health professionals in #Missouri can register to volunteer during a disaster or emergency.  #Joplin
192302771,finalized,3,9/2/2012 17:09,Information source,0.6865, and  will show you a new shelter for #Joplin residents 
192302772,finalized,3,9/2/2012 16:57,Information source,1,#Joplin #tornado Releasewhite balloon for Will Norton today-white-balloon-for-will-norton.html
192302773,finalized,3,9/2/2012 16:44,Information source,1,"  Prayers out to #Joplin. If you want to or need help, check out  or call -- . Dona ..."
192302774,finalized,3,9/2/2012 16:55,Information source,0.368,"  See the expanded ""high risk"" #tornado threat area on our clickable map.  Is your city in it?  "
192302775,finalized,3,9/2/2012 17:10,Information source,0.6375,"  Spotters confirm a tornado on the ground moving toward Joplin, Mo., where a twister on Sunday killed  people - CNN"
192302776,finalized,3,9/2/2012 17:18,Information source,1,Use code storm if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: 
192302777,finalized,3,9/2/2012 16:38,Information source,1,  Image from space of the scar across western Massachussetts from the June  tornado . 
192302778,finalized,3,9/2/2012 19:16,Information source,0.6375,WATCH: NASA's Incredible Tornado Footage From Space  via 
192302779,finalized,3,9/2/2012 16:16,Information source,0.701,  Check out lswestonline.com for pictures and video about the tornado in Joplin shot only hours after the devastation oc ...
192302780,finalized,4,9/2/2012 17:14,Information source,0.5129,"Chico, CA tornado "
192302781,finalized,3,9/2/2012 17:07,Information source,1,Incredible video of tornado this evening moving east of Oklahoma City...from KOCO-TV helicopter which was shooting... 
192302782,finalized,3,9/2/2012 16:55,Information source,1,  Marine protects family from #Joplin #tornado in home closet  #Marines
192302783,finalized,3,9/2/2012 18:36,Information source,1,  If all the tornado wreckage photos haven't gotten to you yet ... this before-and-after in Joplin most certainly will http: ...
192302784,finalized,3,9/2/2012 18:39,Information source,0.635,WATCH: Dog Caught In Tornado Crawls Home On Broken Legs Nearly  Weeks Later 
192302785,finalized,3,9/2/2012 18:35,Information source,1,"President Obama tours tornado devastation in Joplin, Mo. "
192302786,finalized,3,9/2/2012 17:33,Information source,0.6375,Obama tours tornado-ravaged Joplin :  via 
192302787,finalized,3,9/2/2012 18:35,Information source,1,"    "" In case you need a reminder about what the winds inside an EF- tornado can do...  ..."
192302788,finalized,3,9/2/2012 17:18,Information source,0.7256,MTV Riff Raff ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Texas Tornado  #video
192302789,finalized,3,9/2/2012 16:55,Information source,0.7153,Obama joins day of prayer in tornado-ravaged city - U.S. President Barack Obama heads to the southwest Missouri city... 
192302790,finalized,3,9/2/2012 17:00,Information source,0.6785,  We are streaming a #tornado live  from Grady Co. OK here and on TWC TV:  
192302791,finalized,3,9/2/2012 16:55,Information source,1,"HEALESS: As Cantor's tornado comments show, that's the word for today's Republicans "
192302792,finalized,3,9/2/2012 17:01,Information source,0.7177,My raw Twitter feed of incoming Joplin information may be found on this Twitter list:
192302793,finalized,3,9/2/2012 17:32,Information source,0.6785, canine teams continue search in #Joplin today. WSJ Article:  New Photos 
192302794,finalized,3,9/2/2012 16:54,Information source,1,  Exclusive New Video: Storm-chasers miss #Joplin tornado by mere seconds. Watch their harrowing escape  ...
192302795,finalized,3,9/2/2012 18:39,Information source,0.6448, Did u find anything out yet? Heard today CNN has a link on their site. #Joplin
192302796,finalized,3,9/2/2012 17:44,Information source,1,Way to go!   HI Red Cross volunteers return from helping tornado & flood victims. Mahalo volunteers! 
192302797,finalized,3,9/2/2012 17:02,Information source,1,Live updates: Western Mass. tornado recovery effort underway Thursday: Continually-updated news and information ... 
192302798,finalized,3,9/2/2012 16:29,Information source,0.7279,Dog crawls home with  broken legs. -in-tornado-dog-crawls-home-with-two-broken-legs/bdo
192302799,finalized,3,9/2/2012 17:12,Information source,0.3771,NOAA Movie of Joplin Tornado in -D Radar Data 
192302800,finalized,4,9/2/2012 17:00,Information source,1,  If you're just waking up: the NYT's main story out of #Joplin:  & my sidebar about  family: http:/ ...
192302801,finalized,3,9/2/2012 17:17,Information source,0.6835,"Tolliver on coach, Rubio, labor issues and Joplin tornado | StarTribune.com "
192302802,finalized,3,9/2/2012 17:07,Information source,0.6785,"  Spotters confirm at least / mi. wide #tornado near Longdale, OK.  TAKE COVER in Fairview, Orienta.  Radar:   ..."
192302803,finalized,3,9/2/2012 16:53,Information source,0.6453,"  Obama to attend Joplin memorial service: US President Barack Obama is set to inspect tornado damage in Joplin, M... ht ..."
192302804,finalized,3,9/2/2012 19:16,Information source,0.685,  #samsclub in #Joplin is open. Additional supplies arriving. No membership required. Follow  updates #Tornado #Mo
192302805,finalized,3,9/2/2012 17:10,Information source,0.622,Pretty cool story about a dog with two broken legs crawling back home after a tornado carried him away. 
192302806,finalized,4,9/2/2012 17:11,Information source,1,'Major Tornado Outbreak' Forecast for US Midwest Including Kansas City - Bloomberg 
192302807,finalized,3,9/2/2012 16:54,Information source,1,Just saw the story of the dog who dragged himself home after a tornado with two broken paws. Too precious.
192302808,finalized,3,9/2/2012 17:04,Information source,0.6949,  Record Tornado Season Caused by Climate Change? 
192302809,finalized,3,9/2/2012 16:21,Information source,0.7126,  A compilation of gripping and heartbreaking photos of the #Joplin aftermath:  #tornado
192302810,finalized,3,9/2/2012 16:54,Information source,1,"Lost Tornado Animals TUSCALOOSA, AL: Is this your dog? Found in the North River area.  You can help this pup find hi... "
192302811,finalized,3,9/2/2012 19:27,Information source,1,"  #Tornado, Hurricane & Wildfire season is upon us. Help us protect U.S. children in harm's way:  # ..."
192302812,finalized,3,9/2/2012 17:01,Information source,1," The research phased array radar captured a long lived tornado on May , . Read about it here: "
192302813,finalized,3,9/2/2012 16:55,Information source,0.6749,#Joplin's citizen looter patrol.  
192302814,finalized,3,9/2/2012 16:56,Information source,1,"BREAKING #WEATHER: All damage has been surveyed at the tornado locations, and NWS concludes it was an EF tornÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦  /~suVT"
192302815,finalized,3,9/2/2012 16:53,Information source,1,  Member photos show the effects of the monster tornado in #Joplin 
192302816,finalized,3,9/2/2012 17:08,Information source,1,"Ultra-loud warning sirens of the type used in the United States' ""tornado alley"" are being mooted for... "
192302817,finalized,3,9/2/2012 19:27,Information source,0.6571,  Hey Guy on CNN w/Home Video of tornado aftermath: Next time put the camera down while frantically searching for missing ...
192302818,finalized,4,9/2/2012 17:05,Information source,0.7148, Man clearing tornado debris fined for tree trimming /// Didya even read the entire article? 
192302819,finalized,3,9/2/2012 16:44,Information source,0.701,  Here's a map of every county in Texas that is currently under a Burn Ban. Expect this list to grow.  # ...
192302820,finalized,3,9/2/2012 16:58,Information source,1,  Dog rescues another dog in #Joplin 
192302821,finalized,3,9/2/2012 16:52,Information source,0.7116,Geesh!  How long since the tornado? weeks???    FEMA trailers arrive for tornado relief 
192302822,finalized,3,9/2/2012 16:57,Information source,1,Check this video out -- Stunning Water tornado blasts Australia coast.  via 
192302823,finalized,3,9/2/2012 16:56,Information source,0.3552,"Massachusetts Tornadoes Make for Popular YouTube Content As previously discussed,  has been the Year of the Tornado, "
192302824,finalized,3,9/2/2012 16:47,Information source,1,#Obama tours twister-ravaged neighborhood in #Joplin   #news
192302825,finalized,3,9/2/2012 16:53,Information source,1,Web Extra: -Year-Old Tornado Survivor Speaks: A young survivor of the tornado that hit Franklin and Johnson co... 
192302826,finalized,4,9/2/2012 16:58,Information source,0.7416,"MT  Dr. Charles Ro, St. John's Regional Med. Ctr, is prepping for first surgery at the new...  #joplin"
192302827,finalized,3,9/2/2012 17:02,Information source,1,From inside the hospital inside the tornado that hit Joplin. - -hospital-joplin-mo-tornado.html
192302828,finalized,3,9/2/2012 17:32,Information source,0.3598,National Weather Service: #Joplin storm was an EF with winds up to  mph #MOTornado 
192302829,finalized,3,9/2/2012 17:01,Information source,0.6894,"   Striking photos of #tornado destruction in Joplin, Missouri:  (via "
192302830,finalized,3,9/2/2012 19:22,Information source,1,  This is what happens when a tornado crosses a river. Holy shit.  - via 
192302831,finalized,4,9/2/2012 16:58,Information source,1,"Wow.....sunny, breezy, warm and less humid...blue skies thrown in at no extra charge! Wild tornado video at "
192302832,finalized,4,9/2/2012 17:06,Information source,0.5045,  Holy crap. Animation of weather sat images of #Joplin tornadic supercell exploding into existence. 
192302833,finalized,3,9/2/2012 17:00,Information source,1,"  Live now on CBSNews.com: Streaming video of Joplin MO memorial service for tornado victims, Obama to speak   ..."
192302834,finalized,3,9/2/2012 17:13,Information source,1,  One of many images showing the force of an EF- Tornado: 
192302835,finalized,3,9/2/2012 17:14,Information source,1,"Obama Offers Condolences, Encouragement to Joplin Tornado Victims | FoxNews.com |  |"
192302836,finalized,4,9/2/2012 16:58,Information source,0.724,The Springfield Tornado Path From Space. Thanks NASA - Rick Green | CT Confidential:  via 
192302837,finalized,3,9/2/2012 17:03,Information source,0.6723,News - Greensboro_NC: Joplin tornado leaves thousands with no place to call home ...  #News #Greensboro
192302838,finalized,3,9/2/2012 19:22,Information source,0.3625,KEPR Sports Director Remembers Tornado Threat While Living in Joplin: KEPR Action News Sports Director Morgan Vance... 
192302839,finalized,3,9/2/2012 17:04,Information source,1,Watch the Tornado in Springfield 
192302840,finalized,4,9/2/2012 16:36,Information source,0.7865,"Sending up prayers.   "" Reports of another SPRINGFIELD Area Tornado Now!"" not cool, lots of family there."
192302841,finalized,3,9/2/2012 16:50,Information source,0.6331,"  Images from #Joplin, MO show extreme devastation after Sunday's tornado. Rescue, recovery efforts continue there. Watch #CNN  ..."
192302842,finalized,3,9/2/2012 16:52,Information source,0.635,"  No tornado in Hamilton or Caledonia, damage is consistent with a downburst, says Environment Canada. "
192302843,finalized,5,9/2/2012 17:18,Information source,0.5905,Mayor: 'We are in life-saving mode' in western #Massachusetts    #Tornado
192302844,finalized,3,9/2/2012 17:09,Information source,0.6865,"Alabama Mayor Won't Lift Ban On FEMA Trailers, Despite Tornado Damage "
192302845,finalized,3,9/2/2012 17:02,Information source,1, kinda ' but today the entire sky was dark & there was a tornado like  minutes away from my town ! It got crazy lol
192302846,finalized,4,9/2/2012 17:10,Information source,0.5769, How freaking awesome is this dog? Mason the superdog! #nohpets #tornado #Alabama  
192302847,finalized,3,9/2/2012 16:53,Information source,1,Turns out the Tornado sirens went off during the stream and  &  had to head to the safety area!
192302848,finalized,4,9/2/2012 17:11,Information source,1,who doesn't love a puppy surviving a tornado?  my favorite story of the morning!
192302849,finalized,3,9/2/2012 16:52,Information source,1,  Dallas Love Field: all passengers and staff are in the basement of the terminal.  #txwx
192302850,finalized,3,9/2/2012 17:15,Information source,0.6453,  I took this earlier. Cross still stands above destroyed church #Joplin  WOW!!
192302851,finalized,4,9/2/2012 17:11,Information source,0.4805,"Watch the Joplin, Mo., memorial service for tornado victims: "
192302852,finalized,3,9/2/2012 16:55,Information source,1,Absolutely shameful.   Two weeks later Congress still has not passed #Joplin aid  via  #MO
192302853,finalized,3,9/2/2012 16:52,Information source,1,"  Tornado touches down near Billings, MT; warning sirens sounding - Billings Gazette "
192302854,finalized,3,9/2/2012 17:26,Information source,0.6761,Tornado Warning Issued In Northern California - News Story - KTVU San Francisco  via 
192302855,finalized,3,9/2/2012 18:39,Information source,0.6865,"One week later, services trickle in for tornado victims - Minnesota Public Radio: KSTP.comOne week later, servic... "
192302856,finalized,3,9/2/2012 16:43,Information source,1,A tornado touched down in California!!
192302857,finalized,3,9/2/2012 16:57,Information source,0.6596,"Stop! Too many hashtags   In #tornado-hit #Joplin, #Obama vows: We will be with you every step of the way "
192302858,finalized,4,9/2/2012 17:26,Information source,0.5426,  Crowds are lining the streets in support of #Joplin; an officer has confirmed tear gas was used on protesters - http: ...
192302859,finalized,3,9/2/2012 16:58,Information source,0.6375,"Storm shelter demand: Storm shelter sales are skyrocketing.In the days following the deadly tornado outbreak, lo... "
192302860,finalized,3,9/2/2012 17:18,Information source,1,"It look like they gone have a tornado,"
192302861,finalized,3,9/2/2012 17:13,Information source,0.368,  Approaching the average YEARLY U.S. #tornado count....and May's not over yet!   
192302862,finalized,3,9/2/2012 17:17,Information source,0.6476,"  My heart is breaking for #Joplin Missouri.  So many fatalities already, and the work hasn't even begun.  The town is des ..."
